Var1,prdaily
22-May-1981,0.260846560846561
23-May-1981,0.260846560846561
24-May-1981,0.260846560846561
25-May-1981,0.260846560846561
26-May-1981,0.260846560846561
27-May-1981,0.260846560846561
28-May-1981,0.260846560846561
29-May-1981,0.158201058201058
30-May-1981,0.133333333333333
31-May-1981,0.133333333333333
01-Jun-1981,0.133333333333333
02-Jun-1981,0.133333333333333
03-Jun-1981,0.133333333333333
04-Jun-1981,0.133333333333333
05-Jun-1981,0.0939153439153439
06-Jun-1981,0.0103174603174603
07-Jun-1981,0.00264550264550265
08-Jun-1981,0
09-Jun-1981,0
10-Jun-1981,0
11-Jun-1981,0
12-Jun-1981,0
13-Jun-1981,0
14-Jun-1981,0
15-Jun-1981,0
16-Jun-1981,0
17-Jun-1981,0
18-Jun-1981,0
19-Jun-1981,0
20-Jun-1981,0
21-Jun-1981,0
22-Jun-1981,0
23-Jun-1981,0
24-Jun-1981,0
25-Jun-1981,0
26-Jun-1981,0
27-Jun-1981,0
28-Jun-1981,0
29-Jun-1981,0
30-Jun-1981,0
01-Jul-1981,0
02-Jul-1981,0
03-Jul-1981,0
04-Jul-1981,0
05-Jul-1981,0
06-Jul-1981,0
07-Jul-1981,0
08-Jul-1981,0
09-Jul-1981,0
10-Jul-1981,0
11-Jul-1981,0
12-Jul-1981,0
13-Jul-1981,0
14-Jul-1981,0
15-Jul-1981,0
16-Jul-1981,0
17-Jul-1981,0
18-Jul-1981,0
19-Jul-1981,0
20-Jul-1981,0
21-Jul-1981,0
22-Jul-1981,0
23-Jul-1981,0
24-Jul-1981,0
25-Jul-1981,0
26-Jul-1981,0
27-Jul-1981,0
28-Jul-1981,0
29-Jul-1981,0
30-Jul-1981,0
31-Jul-1981,0
01-Aug-1981,0
02-Aug-1981,0
03-Aug-1981,0
04-Aug-1981,0
05-Aug-1981,0
06-Aug-1981,0
07-Aug-1981,0
08-Aug-1981,0
09-Aug-1981,0
10-Aug-1981,0
11-Aug-1981,0
12-Aug-1981,0
13-Aug-1981,0
14-Aug-1981,0
15-Aug-1981,0
16-Aug-1981,0
17-Aug-1981,0
18-Aug-1981,0
19-Aug-1981,0
20-Aug-1981,0
21-Aug-1981,0
22-Aug-1981,0
23-Aug-1981,0
24-Aug-1981,0
25-Aug-1981,0
26-Aug-1981,0
27-Aug-1981,0
28-Aug-1981,0
29-Aug-1981,0
30-Aug-1981,0
31-Aug-1981,0
01-Sep-1981,0
02-Sep-1981,0
03-Sep-1981,0.00132275132275132
04-Sep-1981,0.00211640211640212
05-Sep-1981,0.00211640211640212
06-Sep-1981,0.00211640211640212
07-Sep-1981,0.00211640211640212
08-Sep-1981,0.00211640211640212
09-Sep-1981,0.00211640211640212
10-Sep-1981,0.00211640211640212
11-Sep-1981,0.00211640211640212
12-Sep-1981,0.00211640211640212
13-Sep-1981,0.00211640211640212
14-Sep-1981,0.00211640211640212
15-Sep-1981,0.0465608465608466
16-Sep-1981,0.0465608465608466
17-Sep-1981,0.0465608465608466
18-Sep-1981,0.0465608465608466
19-Sep-1981,0.0465608465608466
20-Sep-1981,0.0465608465608466
21-Sep-1981,0.0465608465608466
22-Sep-1981,0.0465608465608466
23-Sep-1981,0.221428571428571
24-Sep-1981,0.22010582010582
25-Sep-1981,0.219312169312169
26-Sep-1981,0.219312169312169
27-Sep-1981,0.402116402116402
28-Sep-1981,0.402116402116402
29-Sep-1981,0.402116402116402
30-Sep-1981,0.712433862433863
01-Oct-1981,0.816931216931217
02-Oct-1981,0.833068783068783
03-Oct-1981,0.833068783068783
04-Oct-1981,0.833068783068783
05-Oct-1981,0.833068783068783
06-Oct-1981,0.788624338624339
07-Oct-1981,0.788624338624339
08-Oct-1981,0.788624338624339
09-Oct-1981,0.788624338624339
10-Oct-1981,0.788624338624339
11-Oct-1981,0.788624338624339
12-Oct-1981,0.7994708994709
13-Oct-1981,0.7994708994709
14-Oct-1981,0.624603174603175
15-Oct-1981,0.624603174603175
16-Oct-1981,0.624603174603175
17-Oct-1981,0.982275132275132
18-Oct-1981,1.98835978835979
19-Oct-1981,2.10396825396825
20-Oct-1981,2.10396825396825
21-Oct-1981,1.79365079365079
22-Oct-1981,1.68915343915344
23-Oct-1981,1.67301587301587
24-Oct-1981,1.67301587301587
25-Oct-1981,1.68941798941799
26-Oct-1981,1.70396825396825
27-Oct-1981,1.76719576719577
28-Oct-1981,1.76719576719577
29-Oct-1981,1.76719576719577
30-Oct-1981,1.76719576719577
31-Oct-1981,1.76719576719577
01-Nov-1981,1.8968253968254
02-Nov-1981,3.43306878306878
03-Nov-1981,4.91640211640212
04-Nov-1981,5.19497354497354
05-Nov-1981,5.43650793650794
06-Nov-1981,5.53253968253968
07-Nov-1981,5.63015873015873
08-Nov-1981,4.44126984126984
09-Nov-1981,4.32566137566138
10-Nov-1981,4.32566137566138
11-Nov-1981,4.5457671957672
12-Nov-1981,4.75185185185185
13-Nov-1981,4.93227513227513
14-Nov-1981,5.08994708994709
15-Nov-1981,5.07354497354497
16-Nov-1981,5.51296296296296
17-Nov-1981,5.91455026455027
18-Nov-1981,6.01031746031746
19-Nov-1981,6.01111111111111
20-Nov-1981,6.01111111111111
21-Nov-1981,6.01111111111111
22-Nov-1981,5.88148148148148
23-Nov-1981,4.33439153439154
24-Nov-1981,2.8510582010582
25-Nov-1981,2.57248677248677
26-Nov-1981,2.33095238095238
27-Nov-1981,2.23492063492063
28-Nov-1981,1.77962962962963
29-Nov-1981,1.77962962962963
30-Nov-1981,1.77962962962963
01-Dec-1981,1.77962962962963
02-Dec-1981,1.66560846560847
03-Dec-1981,1.48042328042328
04-Dec-1981,1.3
05-Dec-1981,1.14232804232804
06-Dec-1981,1.14232804232804
07-Dec-1981,0.688359788359788
08-Dec-1981,0.391798941798942
09-Dec-1981,0.861640211640212
10-Dec-1981,1.55952380952381
11-Dec-1981,1.86984126984127
12-Dec-1981,1.86984126984127
13-Dec-1981,1.86984126984127
14-Dec-1981,1.86984126984127
15-Dec-1981,1.86984126984127
16-Dec-1981,1.91507936507937
17-Dec-1981,2.12222222222222
18-Dec-1981,2.20793650793651
19-Dec-1981,2.96164021164021
20-Dec-1981,3.12010582010582
21-Dec-1981,3.71719576719577
22-Dec-1981,4.09603174603175
23-Dec-1981,4.72248677248677
24-Dec-1981,4.87486772486773
25-Dec-1981,6.89920634920635
26-Dec-1981,7.48227513227513
27-Dec-1981,7.49391534391534
28-Dec-1981,7.49391534391534
29-Dec-1981,7.32566137566138
30-Dec-1981,6.76005291005291
31-Dec-1981,6.06137566137566
01-Jan-1982,5.7510582010582
02-Jan-1982,5.7510582010582
03-Jan-1982,5.7510582010582
04-Jan-1982,5.76243386243386
05-Jan-1982,5.76243386243386
06-Jan-1982,5.71719576719577
07-Jan-1982,5.5531746031746
08-Jan-1982,5.50793650793651
09-Jan-1982,5.23174603174603
10-Jan-1982,6.26666666666667
11-Jan-1982,5.86904761904762
12-Jan-1982,5.49021164021164
13-Jan-1982,4.75767195767196
14-Jan-1982,4.59179894179894
15-Jan-1982,2.6984126984127
16-Jan-1982,2.51798941798942
17-Jan-1982,2.66640211640212
18-Jan-1982,2.74312169312169
19-Jan-1982,2.74312169312169
20-Jan-1982,2.74312169312169
21-Jan-1982,2.74312169312169
22-Jan-1982,2.74312169312169
23-Jan-1982,2.74312169312169
24-Jan-1982,2.74312169312169
25-Jan-1982,2.73174603174603
26-Jan-1982,2.73174603174603
27-Jan-1982,2.73174603174603
28-Jan-1982,2.68862433862434
29-Jan-1982,2.64814814814815
30-Jan-1982,2.17063492063492
31-Jan-1982,0.977248677248677
01-Feb-1982,0.777777777777778
02-Feb-1982,0.816666666666667
03-Feb-1982,1.20793650793651
04-Feb-1982,2.54338624338624
05-Feb-1982,4.18280423280423
06-Feb-1982,4.30925925925926
07-Feb-1982,4.14920634920635
08-Feb-1982,4.07248677248677
09-Feb-1982,4.07248677248677
10-Feb-1982,4.07248677248677
11-Feb-1982,4.07248677248677
12-Feb-1982,4.07248677248677
13-Feb-1982,4.07248677248677
14-Feb-1982,4.07248677248677
15-Feb-1982,4.07248677248677
16-Feb-1982,4.07248677248677
17-Feb-1982,4.07248677248677
18-Feb-1982,4.1484126984127
19-Feb-1982,4.81693121693122
20-Feb-1982,5.18597883597884
21-Feb-1982,5.18597883597884
22-Feb-1982,5.18597883597884
23-Feb-1982,5.14708994708995
24-Feb-1982,4.75582010582011
25-Feb-1982,3.41296296296296
26-Feb-1982,1.74365079365079
27-Feb-1982,1.22671957671958
28-Feb-1982,1.9505291005291
01-Mar-1982,2.2542328042328
02-Mar-1982,2.34074074074074
03-Mar-1982,2.37645502645503
04-Mar-1982,3.64285714285714
05-Mar-1982,3.87592592592593
06-Mar-1982,4.48412698412699
07-Mar-1982,5.06058201058201
08-Mar-1982,5.38809523809524
09-Mar-1982,5.40846560846561
10-Mar-1982,5.40846560846561
11-Mar-1982,5.33253968253968
12-Mar-1982,4.66402116402116
13-Mar-1982,4.29867724867725
